investment_id,investor_id,startup_id,round_name,round_stage,announced_date,amount,currency,is_lead,confidence_score,source_id,notes
RAWEDGE_DragonesVP_Caspr_Biotech,DragonesVP,caspr_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DragonesVP_Satellogic,DragonesVP,satellogic,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DragonesVP_Semtive,DragonesVP,sette,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DragonesVP_Skyloom,DragonesVP,skyloom,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_ArgenTag,DraperCygnus,argentag,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Auth0,DraperCygnus,auth0,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Ayuvant,DraperCygnus,ayuvant,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_CargoProduce,DraperCygnus,agroadvance,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Dynami,DraperCygnus,dynami,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Egg,DraperCygnus,egg,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Falcomm,DraperCygnus,falcomm,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_GBM,DraperCygnus,gbm,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Lemon,DraperCygnus,lemon,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Menta,DraperCygnus,mentatech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Microterra,DraperCygnus,microterra,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_NovoSpace,DraperCygnus,novo_space,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Oasys,DraperCygnus,compass,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Oneinfinite,DraperCygnus,oneinfinite,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Satellites_On_Fire,DraperCygnus,satellites_on_fire,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Satellogic,DraperCygnus,satellogic,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_SiloReal,DraperCygnus,siloreal,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Skyloom,DraperCygnus,skyloom,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Splight,DraperCygnus,splight,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_TravelX,DraperCygnus,travelx,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_DraperCygnus_Vmind,DraperCygnus,vmind,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_AlgaeBio+,GridX,algaebio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_AlgaLife,GridX,algalife,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Alkemio,GridX,alkemio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Alytix,GridX,alytix,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Antarka,GridX,antarka,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Apasomics,GridX,apasomics,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_APEXzymes,GridX,apexzymes,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Aplife_Biotech,GridX,aplife_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Aquit,GridX,aquit,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_argenTAG,GridX,argentag,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_AVaTAR,GridX,avedian-ar,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Beeflow,GridX,beeflow,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_BioBlends,GridX,bioblends,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Biodiversity_Intelligence,GridX,biodiversity_intelligence,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Bioeutectics,GridX,bioeutectics,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_BioPlaster_Research,GridX,bioplaster_research,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Bioplastix,GridX,bioplastix,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Bitgenia,GridX,bitgenia,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_BreakPET,GridX,break_pet,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Bsafe_Biotech,GridX,bsafe_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_ByBug,GridX,bybug,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Caligenia,GridX,caligenia,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Caspr_Biotech,GridX,caspr_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_CellRep,GridX,cellrep,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Cryosmetics,GridX,cryosmetics,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_CyanoMin,GridX,cyanomin,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Dogma_Biotech,GridX,dogma_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_EINSTED,GridX,einsted,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Elytron,GridX,meton,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Embryoxite,GridX,embryoxite,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Enteria,GridX,enteria,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Eywa,GridX,eiwa,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_fecundis,GridX,fecundis,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Feedvax,GridX,feedvax,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Fungi_Life,GridX,fungi_life,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Future_Biome,GridX,future_biome,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Geoprot,GridX,geoprot,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Gisens_Biotech,GridX,gisens_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_GlycoX,GridX,glycox,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_HIAMET,GridX,HIAMET,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Invitrall,GridX,invitrall,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Kresko_RNATech,GridX,kresko_rnatech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_michroma,GridX,michroma,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_microgenesis,GridX,microgenesis,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_MicroIN,GridX,microin,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Migma,GridX,migma,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Monte_Caldera_Technology,GridX,monte-caldera-technology,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_MZP,GridX,mzp,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Nano_Jump_Bio,GridX,nanojump_bio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Nanogrow,GridX,nanoprox,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_NanoInGreen,GridX,nanoingreen,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Nanotransfer,GridX,nanotransfer,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Nat4Bio,GridX,nat4bio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Naturannova,GridX,naturannova,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_New_Organs,GridX,new_organs_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Nunatak_Biotech,GridX,nunatak_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_OncoPrecision,GridX,onco_precision,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Polymera,GridX,polymera,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Protiva,GridX,protiva,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Puna_Bio,GridX,puna_bio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Qnity,GridX,qnity,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Qumir_Nano,GridX,qumir_nano,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Radial,GridX,radial,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Scitherm,GridX,thermy,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Semion,GridX,semion,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_SphereBio,GridX,spherebio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Sylvarum,GridX,sylvarum,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Synthetic_Ocular_Restoration,GridX,synthetic_ocular_restoration,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Syocin_Biotech,GridX,syocin-biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Tomorrow_Foods,GridX,tomorrow_foods,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Ubique_Bio,GridX,ubique_bio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_UpDairy,GridX,updairy,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Vexxel_Biotech,GridX,vexxel_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_WerkénVac,GridX,werk-nvac,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_Zavia_Bio,GridX,zavia_bio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_GridX_ZEV_Biotech,GridX,zev_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_BEAM_CropTech,SF500,beam_croptech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_BioMetallum,SF500,biometallum,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Biotalife,SF500,biotalife,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Dharma_BioScience,SF500,dharma_bioscience,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Eirú,SF500,eiru,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Eureka,SF500,eureka,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Exomas,SF500,exomas,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Gameet,SF500,gameet,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_INMET,SF500,inmet,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Libera,SF500,libera,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Limay_Biosciences,SF500,limay_biosciences,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_M4Life,SF500,m4life,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Mesenchyal-T,SF500,mesenchyal_t,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_MultiplAI_Health,SF500,multiplai_health,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Mycorium_Biotech,SF500,mycorium_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_NotFossil,SF500,notfossil,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Oncoliq,SF500,oncoliq,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Pill.AR,SF500,pill_ar,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_SoyGREEN,SF500,soygreen,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Spectrum,SF500,spectrum,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Tell,SF500,tell,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Tintte,SF500,tintte,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_Trebe_Biotech,SF500,trebe_biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SF500_UNIBAIO,SF500,unibaio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SOSV_IndieBio_BitMEX,SOSV_IndieBio,bitmec,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SOSV_IndieBio_Formlabs,SOSV_IndieBio,fermentlabs-co,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SOSV_IndieBio_Neptune_Robotics,SOSV_IndieBio,tumi_robotics,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SOSV_IndieBio_NotCo,SOSV_IndieBio,nanotica,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SOSV_IndieBio_Opentrons,SOSV_IndieBio,pepton,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_SOSV_IndieBio_Smartex,SOSV_IndieBio,smatter,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Aictive,The Ganesha Lab,activaq,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Amplify_Dynamics,The Ganesha Lab,amplify-dynamics,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Aquit,The Ganesha Lab,aquit,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_arcomedLab,The Ganesha Lab,arcomed,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Bee_Technology,The Ganesha Lab,Bee Technology,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Biogea,The Ganesha Lab,bitgenia,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Biome_Resources,The Ganesha Lab,bioceres-ar,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Bleps_Vision,The Ganesha Lab,bleps_vision,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Botanical_Solutions,The Ganesha Lab,botanical-solutions,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_CuperScience,The Ganesha Lab,ergo_bioscience,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Delee,The Ganesha Lab,delee,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Eywa,The Ganesha Lab,eiwa,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_GlucoLib,The Ganesha Lab,cobli,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Innovai,The Ganesha Lab,innovai,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Luyef,The Ganesha Lab,leaf,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Metabix_Biotech,The Ganesha Lab,metabix-biotech,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Nanotransfer,The Ganesha Lab,nanotransfer,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Patagon_Fiber,The Ganesha Lab,patagon-fiber,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Retidiag,The Ganesha Lab,resistia,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_SciPhage,The Ganesha Lab,sciphage,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
